,text,retweet_count,favorite_count,retweeted,hour,minute,day,month,year,clean_text,length_text,positivity,negativity,neutral,compound,sentiment
3010,"Apple continuerà ad assumere dipendenti, parola di Tim Cook https://t.co/wllD9O6qV0",0,4,False,5,38,29,7,2022,"Apple continuerà ad assumere dipendenti, parola di Tim Cook  ",61,0.0,0.0,1.0,0.0,neutral
3011,RT @romitguhaET: Apple ‘nearly doubled’ revenue in India in June quarter: CEO Tim Cook ⁦⁦@DanishKh4n⁩  https://t.co/Lru30Ad9Gy,2,0,False,5,36,29,7,2022,Apple ‘nearly doubled’ revenue in India in June quarter: CEO Tim Cook ⁦⁦⁩   ,76,0.0,0.0,1.0,0.0,neutral
3012,"@fx57 İyiymiş gibi veriyorsunuz, aynı şekilde haberler de o şekilde. Apple Bilanço iyi değil, Tim Cook da olumsuz konuştu.",0,0,False,5,35,29,7,2022," İyiymiş gibi veriyorsunuz, aynı şekilde haberler de o şekilde. Apple Bilanço iyi değil, Tim Cook da olumsuz konuştu.",117,0.0,0.0,1.0,0.0,neutral
3013,RT @romitguhaET: Apple ‘nearly doubled’ revenue in India in June quarter: CEO Tim Cook ⁦⁦@DanishKh4n⁩  https://t.co/Lru30Ad9Gy,2,0,False,5,35,29,7,2022,Apple ‘nearly doubled’ revenue in India in June quarter: CEO Tim Cook ⁦⁦⁩   ,76,0.0,0.0,1.0,0.0,neutral
3014,@tim_cook 💪💪💪💪👏👏👍👍,0,0,False,5,34,29,7,2022,_cook ,6,0.0,0.0,1.0,0.0,neutral
3015,"Apple ‘nearly doubled’ revenue in India in June quarter: CEO Tim Cook

https://t.co/vvHbcmCEHm https://t.co/tqeO83zADK",0,0,False,5,34,29,7,2022,Apple ‘nearly doubled’ revenue in India in June quarter: CEO Tim Cook   ,72,0.0,0.0,1.0,0.0,neutral
3016,$AAPL Services Revenue: $19.6B v $17.5B y/y great work @tim_cook,0,0,False,5,33,29,7,2022,AAPL Services Revenue: 19.6B v 17.5B y/y great work _cook,57,0.313,0.0,0.687,0.6249,positive
3017,Apple nearly doubled its India revenue in June quarter: CEO Tim Cook https://t.co/yLsiHZN6pF,0,5,False,5,33,29,7,2022,Apple nearly doubled its India revenue in June quarter: CEO Tim Cook  ,70,0.0,0.0,1.0,0.0,neutral
3018,Just your friendly reminder that the power move Tim Cook did to worm his way to the top of the Apple food chain was… https://t.co/eGb7vaFmv9,0,2,False,5,31,29,7,2022,Just your friendly reminder that the power move Tim Cook did to worm his way to the top of the Apple food chain was…  ,118,0.185,0.0,0.815,0.6124,positive
3019,"RT @OsintTv: India among countries clocking revenue records $83.0 billion, that help Apple score ‘Better than expected’ Q3 results: Apple C…",13,0,False,5,30,29,7,2022,"India among countries clocking revenue records 83.0 billion, that help Apple score ‘Better than expected’ Q3 results: Apple C…",126,0.13,0.0,0.87,0.4019,positive
3020,"RT @TrungTPhan: Tim Cook has been Apple's CEO since Aug. 24, 2011. Over this span, Apple's market cap has jumped from $340B to -- just toda…",1225,0,False,5,27,29,7,2022,"Tim Cook has been Apple's CEO since Aug. 24, 2011. Over this span, Apple's market cap has jumped from 340B to -- just toda…",123,0.0,0.0,1.0,0.0,neutral
3021,"India among countries clocking revenue records ,$83.0 billion, that help #Apple score ‘Better than expected’ Q3 res… https://t.co/NFC3wi3PYl",0,2,False,5,27,29,7,2022,"India among countries clocking revenue records ,83.0 billion, that help Apple score ‘Better than expected’ Q3 res…  ",116,0.144,0.0,0.856,0.4019,positive
3022,Apple ‘nearly doubled’ revenue in India in June quarter: CEO Tim Cook ⁦⁦@DanishKh4n⁩  https://t.co/Lru30Ad9Gy,2,7,False,5,27,29,7,2022,Apple ‘nearly doubled’ revenue in India in June quarter: CEO Tim Cook ⁦⁦⁩   ,76,0.0,0.0,1.0,0.0,neutral
3023,@SamiFathi_ @AppleSupport @tim_cook @SamiFathi_ no one cares what’s happening in #india. 🥲,0,0,False,5,26,29,7,2022,_  _cook _ no one cares what’s happening in india. ,51,0.0,0.369,0.631,-0.569,negative
3024,RT @TrungTPhan: The most important lesson Tim Cook can teach us https://t.co/uAAhWDRp3P,9,0,False,5,25,29,7,2022,The most important lesson Tim Cook can teach us  ,49,0.207,0.0,0.793,0.2716,positive
3025,@SamiFathi_ Totally false @SamiFathi_. The screen (purple shading on dark mode) &amp; battery (degrades like hell) of m… https://t.co/NwzadTUESl,0,1,False,5,25,29,7,2022,_ Totally false _. The screen purple shading on dark mode &amp; battery degrades like hell of m…  ,98,0.099,0.306,0.595,-0.7351,negative
3026,"RT @OsintTv: India among countries clocking revenue records $83.0 billion, that help Apple score ‘Better than expected’ Q3 results: Apple C…",13,0,False,5,24,29,7,2022,"India among countries clocking revenue records 83.0 billion, that help Apple score ‘Better than expected’ Q3 results: Apple C…",126,0.13,0.0,0.87,0.4019,positive
3027,RT @CheddarFlow: $AAPL CEO Tim Cook indicated that he’s yet to see “obvious evidence of macroeconomic impact” on the iPhone business - Mark…,10,0,False,5,23,29,7,2022,AAPL CEO Tim Cook indicated that he’s yet to see “obvious evidence of macroeconomic impact” on the iPhone business - Mark…,122,0.0,0.0,1.0,0.0,neutral
3028,"India among countries clocking revenue records $83.0 billion, that help Apple score ‘Better than expected’ Q3 resul… https://t.co/Ew5Opjw93i",0,0,False,5,23,29,7,2022,"India among countries clocking revenue records 83.0 billion, that help Apple score ‘Better than expected’ Q3 resul…  ",117,0.144,0.0,0.856,0.4019,positive
3029,Apple nearly doubled its India revenue in June quarter: CEO Tim Cook https://t.co/GCI9bfYjyU @Iyervval $aapl $amzn… https://t.co/SUF8OfrQDB,0,0,False,5,22,29,7,2022,Apple nearly doubled its India revenue in June quarter: CEO Tim Cook    aapl amzn…  ,84,0.0,0.0,1.0,0.0,neutral
3030,"RT @ians_india: #Apple (@Apple) has seen a new doubling of its revenues in #India in the April-June period, setting a new all-time record i…",1,0,False,5,21,29,7,2022,"_india: Apple  has seen a new doubling of its revenues in India in the April-June period, setting a new all-time record i…",122,0.0,0.0,1.0,0.0,neutral
3031,"India among countries clocking revenue records $83.0 billion, that help Apple score ‘Better than expected’ Q3 resul… https://t.co/4neP8faBv2",13,29,False,5,20,29,7,2022,"India among countries clocking revenue records 83.0 billion, that help Apple score ‘Better than expected’ Q3 resul…  ",117,0.144,0.0,0.856,0.4019,positive
3032,Apple doubled revenue in India during April-June quarter: Tim Cook #AppleInc. #AppleiPhones #Applequarterlyresults… https://t.co/WiDMeo4wMD,0,0,False,5,20,29,7,2022,Apple doubled revenue in India during April-June quarter: Tim Cook AppleInc. AppleiPhones Applequarterlyresults…  ,114,0.0,0.0,1.0,0.0,neutral
3033,"RT @chandrarsrikant: 🚨Apple nearly doubled its India revenue in June quarter: CEO Tim Cook.
@tsuvik ✍ https://t.co/EfE5m58wWE",10,0,False,5,19,29,7,2022,Apple nearly doubled its India revenue in June quarter: CEO Tim Cook.   ,72,0.0,0.0,1.0,0.0,neutral
3034,Apple: Dank iPhone trotzt Tim Cook weiter dem Wirtschaftsabschwung https://t.co/UGyTctjCp7,0,2,False,5,17,29,7,2022,Apple: Dank iPhone trotzt Tim Cook weiter dem Wirtschaftsabschwung  ,68,0.0,0.0,1.0,0.0,neutral
3035,@apple your services are so much poor . Your phone hardware is always ready to failed . I experienced it some days… https://t.co/Rba4dZ8HhE,0,0,False,5,15,29,7,2022, your services are so much poor . Your phone hardware is always ready to failed . I experienced it some days…  ,111,0.092,0.246,0.662,-0.6344,negative
3036,"RT @chandrarsrikant: 🚨Apple nearly doubled its India revenue in June quarter: CEO Tim Cook.
@tsuvik ✍ https://t.co/EfE5m58wWE",10,0,False,5,13,29,7,2022,Apple nearly doubled its India revenue in June quarter: CEO Tim Cook.   ,72,0.0,0.0,1.0,0.0,neutral
3037,@fx57 Toplam gelirleri tüm bölgelerde gerilemiş apple'ın. Tim Cook zor bir dönemdeyiz diye açıklama yaptı. Apple'ın… https://t.co/Q7GjSQohmz,0,2,False,5,12,29,7,2022, Toplam gelirleri tüm bölgelerde gerilemiş apple'ın. Tim Cook zor bir dönemdeyiz diye açıklama yaptı. Apple'ın…  ,113,0.0,0.0,1.0,0.0,neutral
3038,"#Apple nearly doubled its #India revenue in June quarter: CEO Tim Cook

 https://t.co/wqrdFQ1A1h",1,2,False,5,12,29,7,2022,Apple nearly doubled its India revenue in June quarter: CEO Tim Cook  ,70,0.0,0.0,1.0,0.0,neutral
3039,"RT @chandrarsrikant: 🚨Apple nearly doubled its India revenue in June quarter: CEO Tim Cook.
@tsuvik ✍ https://t.co/EfE5m58wWE",10,0,False,5,12,29,7,2022,Apple nearly doubled its India revenue in June quarter: CEO Tim Cook.   ,72,0.0,0.0,1.0,0.0,neutral
3040,"RT @chandrarsrikant: 🚨Apple nearly doubled its India revenue in June quarter: CEO Tim Cook.
@tsuvik ✍ https://t.co/EfE5m58wWE",10,0,False,5,10,29,7,2022,Apple nearly doubled its India revenue in June quarter: CEO Tim Cook.   ,72,0.0,0.0,1.0,0.0,neutral
3041,"🚨Apple nearly doubled its India revenue in June quarter: CEO Tim Cook.
@tsuvik ✍ https://t.co/EfE5m58wWE",10,44,False,5,10,29,7,2022,Apple nearly doubled its India revenue in June quarter: CEO Tim Cook.   ,72,0.0,0.0,1.0,0.0,neutral
3042,"#Business #stocks Apple sees new doubling of revenues in India in Q2: Tim Cook
--&gt;Click here for more details… https://t.co/9UXJE9af0v",0,0,False,5,9,29,7,2022,Business stocks Apple sees new doubling of revenues in India in Q2: Tim Cook--&gt;Click here for more details…  ,112,0.0,0.0,1.0,0.0,neutral
3043,"RT @TrungTPhan: @nberube @patrick_oshag @honam yes! legendary phone call 

🔗 https://t.co/ndwrwSoS8z https://t.co/CLgUjsoRCE",1,0,False,5,9,29,7,2022,_oshag  yes! legendary phone call     ,38,0.428,0.0,0.572,0.4574,positive
3044,@tim_cook https://t.co/hVXav6nOIa,0,0,False,5,8,29,7,2022,_cook  ,7,0.0,0.0,1.0,0.0,neutral
3045,RT @TrungTPhan: The most important lesson Tim Cook can teach us https://t.co/uAAhWDRp3P,9,0,False,5,7,29,7,2022,The most important lesson Tim Cook can teach us  ,49,0.207,0.0,0.793,0.2716,positive
3046,"RT @iphonesoft_fr: Tim Cook : ""les embauches continuent, il n'y a aucun ralentissement dans les recrutements"" https://t.co/Zqm4xuDro1 #Appl…",1,0,False,5,7,29,7,2022,"_fr: Tim Cook : ""les embauches continuent, il n'y a aucun ralentissement dans les recrutements""   Appl…",103,0.0,0.0,1.0,0.0,neutral
3047,"RT @TrungTPhan: Tim Cook has been Apple's CEO since Aug. 24, 2011. Over this span, Apple's market cap has jumped from $340B to -- just toda…",1225,0,False,5,7,29,7,2022,"Tim Cook has been Apple's CEO since Aug. 24, 2011. Over this span, Apple's market cap has jumped from 340B to -- just toda…",123,0.0,0.0,1.0,0.0,neutral
3048,The most important lesson Tim Cook can teach us https://t.co/uAAhWDRp3P,9,133,False,5,4,29,7,2022,The most important lesson Tim Cook can teach us  ,49,0.207,0.0,0.793,0.2716,positive
3049,"Tim Cook : ""les embauches continuent, il n'y a aucun ralentissement dans les recrutements"" https://t.co/Zqm4xuDro1… https://t.co/D6wf9HEJ26",1,2,False,5,4,29,7,2022,"Tim Cook : ""les embauches continuent, il n'y a aucun ralentissement dans les recrutements""  …  ",95,0.0,0.0,1.0,0.0,neutral
3050,RT @umichhockey: Tim Cook played 136 games in the 〽️aize &amp; Blue. The Ottawa Senators draft pick adds author to his latest list of talents!,6,0,False,5,3,29,7,2022,Tim Cook played 136 games in the aize &amp; Blue. The Ottawa Senators draft pick adds author to his latest list of talents!,123,0.213,0.0,0.787,0.69,positive
3051,"#Apple (@Apple) has seen a new doubling of its revenues in #India in the April-June period, setting a new all-time… https://t.co/g4H60FOhPz",1,1,False,5,2,29,7,2022,"Apple  has seen a new doubling of its revenues in India in the April-June period, setting a new all-time…  ",107,0.0,0.0,1.0,0.0,neutral
3052,RT @DivesTech: Picasso-like quarter from Cupertino. Demand holding up in this economic storm. China numbers impressive. Another hall of fam…,37,0,False,5,1,29,7,2022,Picasso-like quarter from Cupertino. Demand holding up in this economic storm. China numbers impressive. Another hall of fam…,125,0.159,0.072,0.769,0.4215,positive
3053,"RT @emilychangtv: Just spoke to Apple CEO @tim_cook who told me:

- Apple will continue to invest through downturn but be “deliberate” in s…",54,0,False,5,1,29,7,2022,Just spoke to Apple CEO _cook who told me:- Apple will continue to invest through downturn but be “deliberate” in s…,116,0.0,0.0,1.0,0.0,neutral
3054,@geerlingguy I have to wonder is this the real world equivalent of a design joke?  Like there is a pool or did Tim… https://t.co/mPDuotX0cY,0,1,False,4,57,29,7,2022, I have to wonder is this the real world equivalent of a design joke?  Like there is a pool or did Tim…  ,105,0.19,0.0,0.81,0.5719,positive
3055,RT @znztimes: https://t.co/kdZHN88Pup,1,0,False,4,52,29,7,2022,,0,0.0,0.0,0.0,0.0,neutral
3056,@tim_cook Why is it impossible to watch Ted Lasso on our regular TV without the help of our teen kids with Apple de… https://t.co/4vDwWRE0Bu,0,0,False,4,50,29,7,2022,_cook Why is it impossible to watch Ted Lasso on our regular TV without the help of our teen kids with Apple de…  ,114,0.0,0.093,0.907,-0.3089,negative
3057,"HEH STUPID TIM COOK, TRY MAKE ZAYN MALIK YOUR SUBSTITUTE NEXT CEO, I WANT TO SEE. COME FAST.

DON'T YOU ALWAYS INTR… https://t.co/5VltVDOHOs",0,0,False,4,49,29,7,2022,"HEH STUPID TIM COOK, TRY MAKE ZAYN MALIK YOUR SUBSTITUTE NEXT CEO, I WANT TO SEE. COME FAST.DON'T YOU ALWAYS INTR…  ",116,0.053,0.206,0.741,-0.5719,negative
3058,@tim_cook I doubt Tim will respond but those apple glasses man need to come out quickly and trust you’ll do billion… https://t.co/3SLLs5PoD4,0,1,False,4,49,29,7,2022,_cook I doubt Tim will respond but those apple glasses man need to come out quickly and trust you’ll do billion…  ,114,0.177,0.069,0.754,0.5719,positive
3059,RT @MacRumors: Tim Cook Expects Apple’s September Quarter Revenue Growth to Accelerate Despite ‘Pockets’ of Softness https://t.co/UNig2saUO…,26,0,False,4,49,29,7,2022,Tim Cook Expects Apple’s September Quarter Revenue Growth to Accelerate Despite ‘Pockets’ of Softness  …,104,0.157,0.0,0.843,0.3818,positive
3060,RT @MacRumors: Tim Cook Says Apple Will Continue to Hire Employees in a 'Deliberate Way' After Reports of a Slowdown in Hiring https://t.co…,22,0,False,4,49,29,7,2022,Tim Cook Says Apple Will Continue to Hire Employees in a 'Deliberate Way' After Reports of a Slowdown in Hiring  …,114,0.0,0.0,1.0,0.0,neutral
3061,"US tech titans stumble after pandemic boom ""When you think about the number of challenges in the quarter, we feel r… https://t.co/46fQDYFj2Y",0,0,False,4,43,29,7,2022,"US tech titans stumble after pandemic boom ""When you think about the number of challenges in the quarter, we feel r…  ",118,0.12,0.0,0.88,0.1531,positive
3062,"RT @yujintwo: 🐶 I haven’t been able to cook because of my schedules lately..
Our onion, mushroom and cabbage friends.. who have been in the…",134,0,False,4,42,29,7,2022," I haven’t been able to cook because of my schedules lately..Our onion, mushroom and cabbage friends.. who have been in the…",124,0.134,0.0,0.866,0.4767,positive
3063,"Thanks to the mass production of Desi Mobiles in India, under Supreme Leader's #Aatmanirbhar policy......

Apple ‘n… https://t.co/gvql6upU8D",0,2,False,4,37,29,7,2022,"Thanks to the mass production of Desi Mobiles in India, under Supreme Leader's Aatmanirbhar policy......Apple ‘n…  ",115,0.317,0.0,0.683,0.7579,positive
3064,"https://t.co/hONw7QYLXS @Apple Why not by selling sub standard product in india,  Rs 2 L product needs repair of 60… https://t.co/UCifFfoT5C",0,0,False,4,37,29,7,2022,"   Why not by selling sub standard product in india,  Rs 2 L product needs repair of 60…  ",90,0.189,0.0,0.811,0.5766,positive
3065,tim cook we haven’t even spoke but he promised me 50% of their cash treasury bc steve would have treasured me.,0,0,False,4,35,29,7,2022,tim cook we haven’t even spoke but he promised me 50% of their cash treasury bc steve would have treasured me.,110,0.365,0.0,0.635,0.8847,positive
3066,"Strong $ is affecting earnings of companies like Google , MSFT and Apple. There CFO’s mentioned that in call. MAC s… https://t.co/9QFo6Nzile",0,0,False,4,27,29,7,2022,"Strong  is affecting earnings of companies like Google , MSFT and Apple. There CFO’s mentioned that in call. MAC s…  ",117,0.244,0.0,0.756,0.7003,positive
3067,Tim Cook Says Apple Will Continue to Hire Employees in a 'Deliberate Way' After Reports of a Slowdown in Hiring… https://t.co/n9h42QHztl,0,0,False,4,26,29,7,2022,Tim Cook Says Apple Will Continue to Hire Employees in a 'Deliberate Way' After Reports of a Slowdown in Hiring…  ,114,0.0,0.0,1.0,0.0,neutral
3068,"RT @appleinsider: Apple not slowing hiring, but being more deliberate about it says CEO Tim Cook https://t.co/M7gI6bFiby",5,0,False,4,25,29,7,2022,"Apple not slowing hiring, but being more deliberate about it says CEO Tim Cook  ",80,0.0,0.0,1.0,0.0,neutral
3069,RT @Investeraren: Apple 🍏 “...We set a June quarter revenue record and our installed base of active devices reached an all-time high in eve…,6,0,False,4,24,29,7,2022,Apple  “...We set a June quarter revenue record and our installed base of active devices reached an all-time high in eve…,121,0.177,0.0,0.823,0.4767,positive
3070,RT @benitoz: @akramsrazor $INTC is dead they lost their touch and culture of innovation as only the paranoid survive. Bob Swan isn’t Tim Co…,1,0,False,4,21,29,7,2022,INTC is dead they lost their touch and culture of innovation as only the paranoid survive. Bob Swan isn’t Tim Co…,113,0.092,0.305,0.603,-0.7184,negative
3071,@tim_cook HI Tim cook,0,0,False,4,20,29,7,2022,_cook HI Tim cook,17,0.0,0.0,1.0,0.0,neutral
3072,RT @blind_scholar: This is a truly bad article and since someone asked me about it in the DMs you all get a thread about why (very slowly a…,3253,0,False,4,19,29,7,2022,_scholar: This is a truly bad article and since someone asked me about it in the DMs you all get a thread about why very slowly a…,130,0.092,0.111,0.796,-0.1531,negative
